ds,y,yhat,yhat_lower,yhat_upper
2015-02-26,242,257.335365032296,183.0983208127806,332.111032958539
2015-02-27,307,269.7289842846943,193.54693305863628,346.5647060983058
2015-02-28,342,345.16946359235396,265.35120192690295,416.4610841541475
2015-03-01,333,326.63155232548286,256.29746340238256,406.88731335197883
2015-03-02,257,249.79238782099625,179.20517263854697,321.7102903953416
2015-03-03,244,259.6159050663701,184.84255419566884,333.13411886355664
2015-03-04,229,262.5952519833753,190.5288334807617,338.1374637306492
2015-03-05,237,263.4796013032961,187.95235389778446,331.41187822837827
2015-03-06,242,276.0278609206751,196.61999859648486,350.0709697649957
2015-03-07,377,351.33205997502785,268.8606880527988,421.39146723137736
2015-03-08,365,332.3934595159567,261.3015475501794,394.13096729631616
2015-03-09,275,254.9224333006545,182.49459728565117,329.06861062500593
2015-03-10,197,263.9216594598536,195.55537263031488,336.4791524990611
2015-03-11,227,265.9271876429141,195.02789196681,344.1574075772461
2015-03-12,266,265.73381496451026,195.2484269466631,342.07899699490224
2015-03-13,268,277.147316818295,202.48491486351529,348.6718679258315
2015-03-14,415,351.30635451453924,279.1124755132045,424.6673551105082
2015-03-15,367,331.2571524986427,257.4170052286261,409.0898123693145
2015-03-16,230,252.75203251915684,182.2081801901011,324.92929258527903
2015-03-17,243,260.83138399245723,187.46809093511456,331.86437786942025
2015-03-18,237,262.0636693016345,189.3949136573064,337.1684624319195
2015-03-19,279,261.26992611676644,193.44675646598043,337.30609027591106
2015-03-20,328,272.27533544555484,201.37142115044543,347.4589429400184
2015-03-21,371,346.23069328124075,273.1922922923209,424.07691672167533
2015-03-22,285,326.1868874163445,252.0963580721869,393.6690658366224
2015-03-23,234,247.89346832785438,171.5387528114293,323.2908374922858
2015-03-24,262,256.3808877039965,186.14896577551968,333.37771437815496
2015-03-25,257,258.200990731026,180.47898246303475,335.5998377263872
2015-03-26,262,258.15220513998344,187.28435178401742,335.3693474308537
2015-03-27,268,270.03197083922953,193.7139504193725,352.47007311298347
2015-03-28,391,344.95921815356,269.45431839444933,424.03574362545953
2015-03-29,370,325.9499624086515,250.44636581491142,402.82060390921305
2015-03-30,246,248.71706702999725,179.2635724494206,322.68437466370267
2015-03-31,261,258.2537102653742,186.35093495102225,330.6640721192056
2015-04-01,228,261.07510263824,182.6809597500875,337.3087186779996
2015-04-02,287,261.94485980643657,189.6444926558893,339.80693288154515
2015-04-03,304,274.62853816729057,197.6189040707984,350.07229605632614
2015-04-04,415,350.2171076552102,279.3490140597225,426.81184387468994
2015-04-05,409,331.703399942176,260.7235968079566,406.2330657825048
2015-04-06,255,254.78255937177474,182.56043844407387,334.3509567522068
2015-04-07,293,264.43601251230047,193.45255990651881,345.49777224014116
2015-04-08,253,267.1734902523598,196.53637549020848,343.1300400352984
2015-04-09,287,267.7595003305032,193.6862402716196,336.9682723517592
2015-04-10,292,279.96675739589296,206.18113276909267,353.27955049171175
2015-04-11,405,354.8993513275956,281.5522872316253,430.61108284449796
2015-04-12,290,335.56870440839333,255.94218597111785,408.44939776044816
2015-04-13,232,257.6933629708998,179.6967609012889,333.82911869825836
2015-04-14,234,266.28216270584016,194.1152300302194,343.3814983175663
2015-04-15,249,267.87532924282567,194.22514084333991,342.98244697444596
2015-04-16,251,267.269942994805,185.8531733058561,342.7287437391421
2015-04-17,215,278.27230887122545,202.43370725157158,357.04521524627233
2015-04-18,378,352.02004641428505,269.07994613684804,418.410474277448
2015-04-19,368,331.5569859905473,249.6139150152056,407.5489699403399
2015-04-20,250,252.6319507744464,173.633055050902,328.06195658615286
2015-04-21,206,260.2809958491597,185.54538012677696,337.09140534414337
2015-04-22,235,261.0676951678858,190.2046758913063,338.3703097979467
2015-04-23,344,324.77489212976207,246.86159624819717,403.32188085750136
2015-04-24,240,270.32174413103604,191.71616475617068,339.25133452874223
2015-04-25,336,343.7550842316857,268.8515115038424,417.2660525007959
2015-04-26,315,323.15454109087864,249.39629968141918,394.2501241646949
2015-04-27,227,244.26615427234074,169.7090471902166,322.2144142806825
2015-04-28,251,252.11786119278025,179.0948992950286,323.6085155903104
2015-04-29,228,253.26016856758469,174.03699051628232,332.66936973233453
2015-04-30,259,252.4914866691307,177.19493551102101,324.8405273428302
2015-05-01,53,328.5776295359248,251.52200684019613,402.399225366886
2015-05-02,342,337.7395570422438,264.7465039684537,410.5410927854151
2015-05-03,367,317.89861845906694,236.93813362918118,387.2102533283339
2015-05-04,237,239.80669608987483,171.05793302794652,319.7638354968317
2015-05-05,244,248.4644390955629,177.5935889463691,327.07626600552504
2015-05-06,290,250.3959439959125,175.84728763846974,323.30129058924206
2015-05-07,250,250.37501960269736,172.49016259708404,329.22030590696863
2015-05-08,271,262.1785849442536,180.29780628602023,333.875719368902
2015-05-09,402,336.9099778571648,264.3601580192814,409.4610893286432
2015-05-10,341,317.5752157471194,242.55142040433174,394.52710106145963
2015-05-11,232,239.88323965545254,167.76829409818043,313.64335205237967
2015-05-12,257,248.82966122017788,173.95523433994674,321.3091821171592
2015-05-13,246,250.93855032388402,174.74108242463655,327.20569327491484
2015-05-14,251,250.9886651653603,179.86877326886562,324.64963057717165
2015-05-15,247,262.7666356747855,189.5474495426853,333.90587085049333
2015-05-16,322,337.3898847369128,265.62680328566864,406.5893694304146
2015-05-17,305,317.88234146360327,243.51706045151016,398.7860890470795
2015-05-18,233,239.97399565287597,163.44461155794838,314.4806177701866
2015-05-19,289,313.6507975697583,238.9735309814933,389.51033322303323
2015-05-20,212,250.5607371305508,175.75731424700385,327.74057865824886
2015-05-21,229,250.40872697716082,172.93733598204997,321.781012104413
2015-05-22,233,262.0391790995351,182.24113886777585,335.9915875735493
2015-05-23,322,336.5927473493585,254.1239469889456,413.7014015505803
2015-05-24,323,317.1141318137558,242.9745710193246,394.96657065820847
2015-05-25,212,239.3507581146468,162.90166154320252,315.4673540829201
2015-05-26,208,248.3349437725736,170.46299809542978,320.7700723309789
2015-05-27,218,250.6241445219453,177.2803982086237,324.437096800406
2015-05-28,221,251.02573669462916,178.5985525000751,324.7829233117146
2015-05-29,267,263.3488984218094,190.49555773139332,341.7162250974015
2015-05-30,347,338.72642170021555,261.1570470589951,414.9505959497478
2015-05-31,345,320.1895512757032,241.5713743073716,397.54089882900655
2015-06-01,220,243.46693390662045,172.76263293648972,321.54802344897985
2015-06-02,258,253.56724651514182,178.58269392600178,326.8133930120951
2015-06-03,251,257.0200845744597,182.085418297461,330.7893168050573
2015-06-04,251,258.6015492170531,184.26584299239718,335.506155693603
2015-06-05,281,272.08707258942127,196.91734517888256,348.15637992224214
2015-06-06,372,348.5742853304513,276.3577062699437,425.9675567781357
2015-06-07,343,331.05898985538175,257.1122379474863,402.9568855225866
2015-06-08,337,255.235287589016,184.43425427005081,326.9099140070002
2015-06-09,324,266.0793911840134,195.10520454388615,339.87353430224067
2015-06-10,283,270.09166468014337,196.42957841387832,338.61079412020246
2015-06-11,310,272.02329200332764,196.18708331137927,350.40745608951516
2015-06-12,416,285.6300746598466,205.7013196518945,361.9877404248977
2015-06-13,388,364.6942722802131,291.825326798126,442.20337707299103
2015-06-14,361,346.80869874728256,271.70797766630875,420.3728583588774
2015-06-15,297,270.3661176476928,189.35417277854089,346.69305194227104
2015-06-16,336,280.35077101297514,196.65970944603086,349.17879261897696
2015-06-17,326,233.6181125597813,156.85086929776244,311.4604372563953
2015-06-18,174,234.26310364368547,161.7876416737423,306.8840757259332
2015-06-19,175,246.41079798840255,173.63676475117268,322.0401597457736
2015-06-20,252,321.18120779315836,248.50531664240998,394.80404609017603
2015-06-21,260,301.60458902558906,225.35780878177883,376.1333424667588
2015-06-22,201,223.42095513022502,141.03783578878057,299.9868356762916
2015-06-23,200,231.66289810199882,157.88762154769532,305.6892517697218
2015-06-24,191,232.8962804223269,159.90328185456838,306.8006670350473
2015-06-25,194,231.94523027962362,156.77953688581732,308.56432382273584
2015-06-26,198,242.64398574178432,166.96813429453258,315.11845686370947
2015-06-27,229,316.1584101908761,236.92846241963025,391.92976429446566
2015-06-28,242,295.5602731096685,221.09321915679217,371.33804134837226
2015-06-29,203,216.62538606756198,139.41653886132613,292.64490759564575
2015-06-30,238,224.41517690964645,145.73851824907098,300.45865263651575
2015-07-01,240,225.51630596477776,153.72075650323018,297.82469098658606
2015-07-02,226,224.7647927609554,144.8374073351378,293.8525161295887
2015-07-03,243,235.99722958759602,160.5707255908083,312.77711672102106
2015-07-04,280,310.37192848641723,237.55047000494795,381.1571810341378
2015-07-05,309,290.9431128151667,208.67637527152283,362.9685323836266
2015-07-06,253,213.4592524388671,132.65836771323973,282.44173205634695
2015-07-07,285,222.9451265175612,148.77182472860162,298.87756919204213
2015-07-08,221,225.94221025896275,150.03493466261338,301.2103219196498
2015-07-09,317,227.23383834940037,157.33583124493128,307.36634706558954
2015-07-10,284,240.59769762002014,169.9258033783695,318.8641444140569
2015-07-11,330,317.12846430747896,244.5836494170528,396.80841491312685
2015-07-12,351,299.81365917043723,230.41157016054834,377.5443638853525
2015-07-13,233,224.33377597230827,150.00096280197553,302.14296373285833
2015-07-14,288,235.6462192505663,162.21762252186105,306.0307451246121
2015-07-15,277,240.22759650980743,166.99297549183746,311.79727892337905
2015-07-16,326,307.76772609506736,233.89671889284838,385.5343219945147
2015-07-17,442,371.49005945077283,301.2514902092468,445.437081081298
2015-07-18,508,448.31540012302133,372.51853673953,523.4261388764148
2015-07-19,479,430.85470299807855,354.65122784930236,508.0184828286769
2015-07-20,321,289.79513173629124,215.75543581980816,364.6832046100593
2015-07-21,333,300.01332134927964,223.29330866934362,376.6005762219855
2015-07-22,301,303.0166242518012,227.6590624195956,378.92003372182114
2015-07-23,324,303.5384058429268,227.4695950515764,374.49841577142985
2015-07-24,283,315.3254491023792,244.63673476487446,397.5195880352288
2015-07-25,331,389.461993177306,313.48606990929335,462.6046793794271
2015-07-26,324,368.94647020123324,294.63965351031953,448.28506846129164
2015-07-27,295,289.49196202134186,215.01988473147233,359.33165909500036
2015-07-28,300,296.1098936875926,224.7837097283167,377.59555715043416
2015-07-29,282,295.3515052661025,220.69177240010222,366.647263902501
2015-07-30,290,292.0335138897586,225.03397198964257,370.2940706490108
2015-07-31,306,299.99049316013395,231.83802660393903,374.7843234965834
2015-08-01,305,370.3967760863893,294.9253531744295,443.8526001582109
2015-08-02,367,346.3409623997233,271.5278504864234,423.87851229702085
2015-08-03,324,263.6241101035349,190.0706864927095,334.16169381267895
2015-08-04,336,267.34118782958376,193.04140240847042,344.94354311513877
2015-08-05,307,264.12038920015647,191.88255411782842,336.51978080964403
2015-08-06,361,258.8467790081517,185.64922188108898,330.43121155483317
2015-08-07,283,265.4128528949128,189.8119272918134,343.84335487285966
2015-08-08,337,335.0388664222122,257.42444503628866,407.6607179515971
2015-08-09,331,310.8460578352607,229.363345025539,384.3536866887334
2015-08-10,293,228.65388035762055,163.2873525878052,306.4186632857935
2015-08-11,324,233.5608480607919,152.89032329452118,312.70040187602933
2015-08-12,330,232.1836146845939,161.6121050370822,309.9849558011415
2015-08-13,287,229.38076354599545,151.23881562494302,304.71133132494066
2015-08-14,350,239.0038884384196,170.97460343949967,318.2642276706024
2015-08-15,371,312.21880952907327,236.4736094582344,390.4588927129132
2015-08-16,328,292.0800268530129,220.22592929973408,365.284852840207
2015-08-17,308,214.32949628832853,135.99608065775402,288.7245774948926
2015-08-18,315,223.97929267356912,153.48295865902838,302.0469943709747
2015-08-19,329,227.5527326714925,154.94966181322064,304.6611556386568
2015-08-20,280,229.8103826407666,159.86417471977828,308.2401048384048
2015-08-21,263,244.21052785534846,170.39575701980934,314.1288314369868
2015-08-22,338,322.1116163356485,248.58702566626567,393.35828110058884
2015-08-23,395,306.47025784520287,231.29923267910968,377.5968057108159
2015-08-24,290,232.93526089096864,159.31706775545754,310.30930876105487
2015-08-25,312,246.4324824205268,170.287424659842,319.54925055831364
2015-08-26,305,253.40795233855468,174.22645930789622,328.7741541867766
2015-08-27,287,258.5556467110995,185.9525725693974,331.0804112708816
2015-08-28,268,275.5723870738874,198.01940884593338,348.99113672064317
2015-08-29,328,355.48261194409884,280.9973731778348,433.5074674614651
2015-08-30,348,406.18299398170905,326.21704683496165,477.28851257073234
2015-08-31,316,268.4091758759405,195.23214992132668,340.8551296696781
2015-09-01,341,281.9903128066153,206.4174205872753,356.0071775818991
2015-09-02,335,288.4222846698093,211.85831606272407,365.8766086188117
2015-09-03,327,292.4296169594495,216.13790838275003,365.73908987815423
2015-09-04,327,307.75241617131263,236.8248464572871,376.16393250440063
2015-09-05,370,385.4698265461688,310.4921874109185,463.7868663426968
2015-09-06,376,368.5760966921373,293.5331257373233,441.51511836086576
2015-09-07,283,292.78030526880326,221.82844800996784,372.5099089589809
2015-09-08,310,303.08929239648506,230.64917019493518,374.7265081485693
2015-09-09,291,306.0483694940499,235.44626070694198,380.7391340810871
2015-09-10,306,306.4662509106991,233.25556832519436,382.35272372468285
2015-09-11,271,318.1667651865161,243.44606511744567,389.795485648394
2015-09-12,442,392.3101811039702,321.7742551286304,461.68488256154114
2015-09-13,414,371.9672556303468,294.50836510372176,445.3130026350953
2015-09-14,289,292.9171062591259,215.13602268886743,364.65693368444465
2015-09-15,285,297.5303692380042,220.34510754032254,369.61832092728724
2015-09-16,303,297.8010582005365,223.47350948407382,374.65646305564553
2015-09-17,289,295.8816004399253,220.06463415735192,369.40782187060137
2015-09-18,332,305.6263013238384,230.8395590351269,380.9960352880169
2015-09-19,371,378.21408828207046,304.8722385385245,451.45252445056
2015-09-20,342,356.72244858049277,279.7058414027892,429.15150600934754
2015-09-21,303,276.92552742616175,202.75024046866668,354.8167610146872
2015-09-22,357,283.87596915789163,206.9711300068729,359.6421585600566
2015-09-23,403,284.1450948195146,210.3271902472348,362.1273810453895
2015-09-24,316,347.51482569035346,268.222370942825,422.03740778986213
2015-09-25,345,357.8405685483619,280.39375955846964,426.0178239834065
2015-09-26,370,431.2401021311488,357.4672374615388,501.60777045945724
2015-09-27,320,410.7366841912228,338.22108080881884,484.12481416044983
2015-09-28,258,267.0805045601461,187.44469745085888,341.79756423895316
2015-09-29,285,275.20020533405034,207.9548139836316,352.45744008515106
2015-09-30,242,276.64310722702413,206.3874206720304,350.4249316966677
2015-10-01,248,276.16976780928564,200.43785963517198,352.2864482447497
2015-10-02,280,287.540944633083,210.79585924899013,364.83080661463885
2015-10-03,399,361.8414946064845,286.00423745377185,433.6455282544396
2015-10-04,358,342.0572730293447,268.4553200509449,418.9513470837668
2015-10-05,271,263.8760460213544,188.46938872882538,341.57226584557185
2015-10-06,252,272.27191842081317,199.974236658418,343.8206624137014
2015-10-07,261,273.7477975364315,203.18585383638356,353.3205703267211
2015-10-08,212,273.0622777066094,199.9640330827941,348.86784737794767
2015-10-09,266,283.98344075431163,207.890076797777,362.97293899009316
2015-10-10,343,357.61234230798533,279.3012702020812,430.7329632501554
2015-10-11,327,336.9592253629596,265.66247305550087,413.20488876373366
2015-10-12,187,257.74349924786776,184.26587198246926,329.57825034848383
2015-10-13,251,264.9770177170654,191.9767432850489,341.66213557764587
2015-10-14,229,265.2052144181671,192.81836762834416,334.9657808117215
2015-10-15,255,263.23252358227944,190.2471036915041,337.8590242998658
2015-10-16,279,272.87462763804155,194.10156928288703,342.29715236539386
2015-10-17,369,345.280350617444,272.5201599496883,419.52341141570196
2015-10-18,306,323.5062884321875,245.12881764615952,399.33263987814337
2015-10-19,201,243.31526319366344,166.29266675357158,314.5933723474671
2015-10-20,267,249.75818213601463,173.48427522318283,320.8308959096302
2015-10-21,271,249.41390266968574,175.63955795102052,324.3839473561664
2015-10-22,260,247.1135698335014,174.5146560158303,327.83634355956167
2015-10-23,249,256.6920002865411,181.8920727903228,334.28275946840387
2015-10-24,411,329.30895721149335,253.787282441156,405.4855567171978
2015-10-25,315,308.0234250402915,231.0944197153603,384.7830998860125
2015-10-26,253,228.59198083450943,149.81891178877027,302.93531571159
2015-10-27,256,236.05084410709838,155.5567396110689,314.8266859594033
2015-10-28,322,301.9231609475569,233.11858654862962,374.01957185980933
2015-10-29,293,301.07620409192737,228.76579678455133,372.9589256287474
2015-10-30,229,247.30850158253375,163.5744604477397,319.59653181715424
2015-10-31,364,321.67224682199804,250.57854556546624,395.0780466557272
2015-11-01,302,302.2140628519093,225.37337015219418,372.0438464891069
2015-11-02,273,224.6426383778957,145.72655237563498,299.68372281699016
2015-11-03,235,233.94531115205163,157.80632825508522,302.6629056396692
2015-11-04,218,236.62991544143227,159.0741232523281,309.46959643012264
2015-11-05,236,237.45133524223488,163.42546358554594,312.55375210837474
2015-11-06,275,250.16526724967053,172.16222199344818,326.97743387543545
2015-11-07,351,325.851962930899,250.14030834941045,400.8151420271217
2015-11-08,378,307.4929809961736,230.48944199343964,380.8816082664083
2015-11-09,214,230.77196928473518,157.8098873341419,304.7999265535694
2015-11-10,237,240.65898221234525,165.7120423430011,309.1670003037089
2015-11-11,240,243.65285696695403,169.92120931835981,315.80286147551135
2015-11-12,227,244.50803487280598,170.41272896416237,318.4751324934082
2015-11-13,249,256.9883231873396,181.2372411012065,329.6738987349312
2015-11-14,329,332.19036623146695,260.3629286586821,412.268094874683
2015-11-15,340,313.1198650315023,238.14583681842632,386.10468900929817
2015-11-16,206,235.49158046713376,161.03753526284675,312.1810424493688
2015-11-17,246,244.312649672075,170.88553525289666,320.1440227557606
2015-11-18,231,246.1237693978791,171.90051187516113,318.271086922834
2015-11-19,257,245.72466927636106,174.71312814042957,320.34407709228213
2015-11-20,248,256.92641167659656,182.04363099595642,334.9153448808494
2015-11-21,345,330.87333213731705,259.923769350935,404.6745519839478
2015-11-22,328,310.61770693477564,235.9017501137278,384.3002501581156
2015-11-23,207,231.91823101850292,160.40039604376827,307.28361882572887
2015-11-24,215,239.8218837095677,164.30976810874463,318.0188124041483
2015-11-25,234,240.90378145807784,162.94681485824103,317.2837391980052
2015-11-26,225,239.9914827557457,164.55013647234338,310.56046616031045
2015-11-27,267,250.91631931718632,176.72875884247696,326.2768767553185
2015-11-28,374,324.83459905082896,253.80669556332748,397.8959828121624
2015-11-29,349,304.80179204543686,233.0135324011811,378.3247263106837
2015-11-30,215,226.57079983389943,147.25110163402462,304.28539977445536
2015-12-01,251,235.17389415064602,162.29774568544585,309.1675434485773
2015-12-02,262,237.16292479984278,164.27714956914997,314.6661040930003
2015-12-03,272,237.33425348554246,157.86429169167462,315.54040198406904
2015-12-04,289,249.48097100716373,170.41244673557162,325.42982311296475
2015-12-05,339,324.7152193052512,248.78073351138372,398.8365060851135
2015-12-06,339,306.0436968547385,229.30878875158746,381.5849525244549
2015-12-07,172,229.16741056780774,149.3429554230454,306.24818253939213
2015-12-08,187,239.0652166350657,166.95549911304826,315.21647235991765
2015-12-09,185,242.2357027558941,168.58250010055713,316.0604925439044
2015-12-10,224,243.4238187561889,166.95634851487245,319.48677301933725
2015-12-11,219,256.37476212878227,183.86913916118988,329.7791155640394
2015-12-12,287,332.15788890579387,254.1783904166851,407.3143010967881
2015-12-13,349,313.74368064105437,240.8315821639561,387.17598337685683
2015-12-14,187,236.80478432782496,159.11259039371149,311.97877213489534
2015-12-15,179,246.30062751769947,171.96621191890708,320.46838738422423
2015-12-16,183,248.72012626423032,172.3893077215541,321.28150139992914
2015-12-17,188,248.80886516849915,171.72009066149158,323.70436747276955
2015-12-18,222,260.3232361865968,185.51603391857137,337.4202649653688
2015-12-19,366,334.35429523838445,259.32704001719304,409.3561001059323
2015-12-20,304,313.90436490691354,236.6977414004264,384.87636927335313
2015-12-21,190,234.68740659255647,158.15540144782403,307.662335870848
2015-12-22,216,241.71267981675288,166.06490567396963,315.0470416289265
2015-12-23,194,241.52623023880474,166.6158182300566,313.32099827658664
2015-12-24,231,238.93661747168616,160.49234373896869,313.58230796675093
2015-12-25,211,247.76740817030688,174.05936809348003,320.13810879018496
2015-12-26,301,319.17923817219474,248.2999721942145,392.02293113062007
2015-12-27,315,296.2445213980273,222.89994473709615,370.45329928255035
2015-12-28,185,214.7458815779744,140.3461914065503,287.63210492602565
2015-12-29,222,219.75787899143975,144.05002984607066,293.1023815905087
2015-12-30,265,217.88662851781888,144.5935369884018,297.472178406346
2015-12-31,208,213.99377349099117,140.02497150492974,290.4593224453696
2016-01-01,296,286.91435292243307,213.89796412076763,364.41098352742125
2016-01-02,360,292.94268131870115,216.0735370164931,370.3334440219171
2016-01-03,330,270.07555174469377,201.6543630192757,340.563772264115
2016-01-04,161,189.1402180028917,112.79388892229237,264.069898956276
2016-01-05,186,195.21040797196702,124.5763876540927,269.40177917675896
2016-01-06,205,194.87878935576458,127.23914010981345,275.1329669691758
2016-01-07,190,192.98109131717572,119.07466110299228,269.51585382152683
2016-01-08,183,203.3474953059861,128.97676809009508,270.6850909284898
2016-01-09,273,277.1241343363583,209.3775694340295,345.79219776732236
2016-01-10,249,257.34779957692797,182.4784031775365,333.0059548504666
2016-01-11,166,179.7449353970309,108.99934061082993,248.0989558008097
2016-01-12,181,189.31448493977604,114.31412508171944,264.92776915625075
2016-01-13,184,192.56915675708592,117.61292911091206,268.7151975184645
2016-01-14,182,194.261536483384,123.44024639571066,263.0342813914249
2016-01-15,212,208.1375653408841,133.31848506321793,284.0082956139801
2016-01-16,278,285.2601690180883,211.777207119414,358.40120994729085
2016-01-17,275,268.5860783114584,197.9979819908501,343.2942457673304
2016-01-18,165,193.76686612717862,115.80706708464693,265.89493301889
2016-01-19,208,205.73370777871497,130.64977017568742,276.0357847133249
2016-01-20,197,210.94038358262333,135.6374342743481,283.00816999692336
2016-01-21,173,214.0909010095297,136.4239236246647,288.24627139653865
2016-01-22,315,228.8942176073063,157.74011243218644,299.9333737547289
2016-01-23,237,309.0869482734331,236.092857157202,384.07749010794237
2016-01-24,294,292.2182730339149,217.1433354730354,366.49104000494134
2016-01-25,220,216.64005391965748,143.26630606149158,291.83744848192504
2016-01-26,233,227.29899390242,157.1503103643283,302.21025498694695
2016-01-27,215,230.67735967521344,153.6732041420032,296.68219865162996
2016-01-28,191,231.5198573284692,155.42831753351126,305.89838635451827
2016-01-29,249,243.58729642909023,166.8942693745076,314.82179835841424
2016-01-30,279,317.9798220847416,245.02388304043762,390.5614348412386
2016-01-31,262,297.71276819601013,219.2377694836361,372.03509048725317
2016-02-01,229,218.5161836949419,143.36754115527418,292.24387161829367
2016-02-02,213,225.41758051926442,154.11781023946938,297.5009459437698
2016-02-03,226,224.98247753336207,145.1157093274029,298.1617926049467
2016-02-04,230,222.03918469852854,148.87366508659187,299.1237636241127
2016-02-05,238,230.43038568808552,155.99248979645662,303.4754821511356
2016-02-06,320,301.33435392550996,224.21229605499454,380.88079579249137
2016-02-07,271,277.83890844977594,209.2395543367814,352.31464329412637
2016-02-08,135,193.04107762270442,122.10060022980444,267.6209397518802
2016-02-09,218,197.42086408336812,122.84620146762343,270.7736789242649
2016-02-10,198,194.89172326766754,123.35543708094248,268.28034421976344
2016-02-11,205,190.3168979445033,119.80650534266857,265.85817357935815
2016-02-12,225,197.56219025287487,124.65336348924092,273.1299941496693
2016-02-13,283,267.8168186175045,193.2967257579609,342.7784385445259
2016-02-14,279,244.16734256303903,166.54786140129528,319.3447886478881
2016-02-15,169,162.3957489277866,82.29872846087417,234.2797751885357
2016-02-16,151,167.5612826869334,93.481861297414,244.21395085785264
2016-02-17,170,166.2406138242653,94.78527572865663,241.83407431807373
2016-02-18,189,163.2527872407721,90.19611763871922,237.6658443465585
2016-02-19,202,172.4115016914594,99.82599387796213,246.2565784743741
2016-02-20,235,244.84752610809846,168.21498021837266,316.99227185878493
2016-02-21,219,223.58431957035216,147.23226028139732,302.1740939451354
2016-02-22,148,144.3379038857398,70.93458374319074,219.20831560169503
2016-02-23,146,152.1005190165647,76.40039463034566,229.5306210785249
2016-02-24,142,153.38260209340484,78.31714946037293,231.8234400205957
2016-02-25,135,152.93948695369906,79.40237838412584,222.039402221323
2016-02-26,160,164.5253226435009,89.76253254929577,244.73938600835174
2016-02-27,206,239.21697550401902,164.2288945295381,315.97769668990503
2016-02-28,235,219.99094238830608,145.9824212795795,292.43428906136126
2016-02-29,135,142.52429131458166,70.61621177378049,215.34539776571978
2016-03-01,118,151.7791340562178,79.3426227649287,227.09797672778117
2016-03-02,152,154.24515323927258,75.32632897364941,223.576053566596
2016-03-03,155,154.66657070404145,76.96322600288788,236.77670541872016
2016-03-04,167,166.79605356383294,90.29985887417361,237.53630937319318
2016-03-05,286,241.71832870153645,168.84695890682826,317.06841982474344
2016-03-06,249,222.42654720073875,148.8680273648597,301.7102230148385
2016-03-07,150,144.62243629461295,72.3703291671269,218.8093959875776
2016-03-08,193,153.2997712079198,79.04398900859941,228.2429318479137
2016-03-09,162,154.98572303802436,73.38549020822735,227.1773978637227
2016-03-10,165,154.46650764118382,77.14785811555387,230.10557571297628
2016-03-11,153,165.5398736181042,93.1395989360527,244.32438691947112
2016-03-12,234,239.33724397982465,161.10132346308578,314.3206146283315
2016-03-13,272,218.8985976911048,141.775305389562,297.3868693164177
2016-03-14,122,139.97117290067484,65.32800396778684,220.30667699328376
2016-03-15,127,147.59156668834288,74.52518979254616,224.07233215175347
2016-03-16,166,148.32582692655444,78.71855506250112,223.0054725529153
2016-03-17,129,146.99399653434955,73.55119064323519,225.25765205408658
2016-03-18,143,157.4633960608601,76.69787316461549,233.37543944874886
2016-03-19,78,230.8448951528585,153.4711171762601,310.45856515416494
2016-03-20,100,210.19245326412454,135.0435608691948,289.01621821696693
2016-03-21,111,131.2598455018645,54.08148155451376,210.79378298203216
2016-03-22,96,139.08274006654278,62.24803276612771,213.0015913335971
2016-03-23,72,140.21900133077202,65.49442464222675,213.50588191926116
2016-03-24,116,139.47366792232236,70.07809581709974,215.04654106880858
2016-03-25,169,150.6511565665094,78.87075586031186,221.514390770021
2016-03-26,186,224.87750699830661,153.2198373306019,294.5444470068611
2016-03-27,249,205.17574308780826,127.76448182434167,280.5980021540936
2016-03-28,124,127.26540966443993,50.23844988533786,198.45022670442685
2016-03-29,116,136.1458271192403,62.270431424649544,212.10767941584672
2016-03-30,142,138.33761733899655,61.43325489550911,214.46502221479287
2016-03-31,141,138.60891135479116,61.32552812073746,215.87299001787872
2016-04-01,142,150.72875084677352,75.06474932651976,225.76345310134482
2016-04-02,234,225.79046176066262,150.1800792955413,301.74588941954687
2016-04-03,203,206.7880408040226,128.54859413814978,284.9147419276437
2016-04-04,141,129.4165836375358,57.100902998357725,204.66027440215043
2016-04-05,137,138.6562707857855,64.80124248361867,213.86004270408023
2016-04-06,130,141.01444413799715,68.14692422382086,214.37018413814945
2016-04-07,149,141.25216967386547,67.16039808516919,218.37439617330648
2016-04-08,126,153.13779016100492,78.01423067862764,225.1991944771124
2016-04-09,210,227.7702442008007,151.69112611344806,302.2844400170527
2016-04-10,200,208.155197034158,132.2906828949722,283.01415358855115
2016-04-11,124,130.00502286105694,50.434471644487594,210.50566703074082
2016-04-12,136,138.32217152954115,65.86375162121392,212.47805895052986
2016-04-13,135,139.64047458726623,65.93586811372347,211.10637682849816
2016-04-14,145,138.75081301278337,66.55654104044051,209.91641778144367
2016-04-15,180,149.45368070414182,70.24669573695842,224.72443113086754
2016-04-16,212,222.8814531107243,144.91913360411306,299.4978857594984
2016-04-17,203,202.07344101892207,128.44382218245926,276.7478222375954
2016-04-18,94,122.77480433583206,45.301139367142774,195.40082366958882
2016-04-19,121,130.01889317805677,54.380140246300286,208.36625575749719
2016-04-20,130,130.36760398719943,60.180313136148136,204.25223120945842
2016-04-21,141,128.63620296228294,52.566938901946116,201.09766791370214
2016-04-22,143,138.75819347943366,65.66075123186145,213.90868090859695
2016-04-23,204,276.73493863606603,204.26188503678097,356.6495595199227
2016-04-24,198,190.71456787837369,115.97860685556908,262.0904989472616
2016-04-25,108,111.34728271881126,36.28140990302267,191.68915514866882
